trace_file,trace_idx,ATC_0,ATC_1,ATC_2,ATC_3,ATC_4,ATC_5,ATC_6,ATC_7,ATC,Track2,C7,IO,apdu,EncryptedPIN,AIP,IAD
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,44,32,114,32,125,0,0,0,0,,5413330337554966D25122012916230185,00880000042072207D00  7781949F4B81907DC192F3B3D65284CA77D77B26CC43311D0D51683CE864765A318E14C8209C2F17698FD73563819742C5A48757C3D9018969342BB28C70C13B0F5757CE93A71FB1E221001F8DAAD7EB92C6EC3A0093D4EBDEC17FBD3975DAD91D51A90D92117653BD92DCAFD58F772D880EA90A5AAF808146E527FFA861C73C9AC28832CB12C5B981F58505131366DEB897B6110C9826,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,45,220,171,220,217,0,0,0,0,,5413330337554966D25122012916230185,0088000004DCABDCD900  7781949F4B819039BA9538AF26B544DC1E258929A0E520FCAF6278FEBA54C1B3EF93624346D76D10E383A363A0E9FF87FE629F4F777EBE0C1DA76A122B2F758CE9E9EED529E69151C4EFF5CC664F82001D839550D39B23A19BFA7FF82CE6A32C39343CD4EDE609BE5876A879501CEAC3933A26193B02A83B5CA5686C63892A42F728D0987AFA80B8B9B53E150CF279ACEA7887275DE558,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,46,173,53,248,24,0,0,0,0,,5413330337554966D25122012916230185,0088000004AD35F81800  7781949F4B8190538642872091D270CBBCE6CB68DD4A436A420645A39E07F99D950CD9E0598C084C8ADFEB49D7DE329EF70E4CC69E87CC41E96151B7B0F7554B068C716FD7065C42E300C19C77CDB3A528E9991F0B2D0F133F28565933DED3D0290D0FD8EB6A2054362BFA07192200A1F6BC3427DCF2FE6E0F113E3BAA6B2FAB99B583C7909AE6B26A3D74E218D983480142A9C36540C2,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,47,246,223,112,149,0,0,0,0,,5413330337554966D25122012916230185,0088000004F6DF709500  7781949F4B819097D1F4517DD88DDD630ABBEA7D26C59C7E0D558269A6DEEA0BFE3BF2170C4DB3FFC91C8EC650B553A23DCBC926D1FA90DBB348A2CDF6D5D2BE7C70B6EFD076CBA6A0C8AB4CCB9F733A97E4D3B6B107F187668E20D9952ACDE3A299E423F554E61C3888BEC20C6FC1A75B98D34EF6754EC4D186B1578B9D4B58C1DE008D964F1064CE9CDA4F59E8C49DE44A2DD365D277,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,48,250,228,50,189,0,0,0,0,,5413330337554966D25122012916230185,0088000004FAE432BD00  7781949F4B819087DA638E89B9DE8170665ED67670053B0AF32263573465899E4BECD5A97A7E8CB09F9B95B451EDD00064D850C59AD854B299C5F808E923F5411C0CFB39813736B49FDD738B8B8CFB17D7FD2D90896D87B3FD4C35D07F19A0153BA38136A560FF8C9D17A5B5EEDAE75D350C6B9FE555AE3619A23551A2FAD1B1B3513ABAAB2422F67F08ED59C4A30787E7245F7B98C44D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,49,120,230,34,49,0,0,0,0,,5413330337554966D25122012916230185,008800000478E6223100  7781949F4B8190BCF269EDFE5B31CB5B66C229F29851F1E354678BEBCB7F1089CC82D2A0F9E0E559ADAE872C2F8ECA03F93F4F80EB37BC81509443717EFFC08D0AEF9B1A5113083777C89CE44A7EB28704332BDE17DAFB77E936B86951138CD49E817D03EB232C740AE8F033D238AE39D870D408038BB298EA959E082536DB3C0526CA09EB93FA7E25DB153FD3C428FB6F06D6EE9CC3DB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,50,8,92,159,121,0,0,0,0,,5413330337554966D25122012916230185,0088000004085C9F7900  7781949F4B81909470A92DF0DDC8A9F0696D549A2043E2E8377659996713BAEFBABF894EF6C4E34D9353ED8B8F637428728012B747A9DBD1D8ADC77C979E91D5B81FDD144AA9C5489599FA2B682736F20D9BB30FA436CF88E9272BF381700C4C396B4B2CD64BC533F4A6EADBF12D66832CA582F0B15FF28F8425EACFD6E90A4209393B303C858614BBF63D6F1143B64ED65AA703F32649,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,51,81,6,23,246,0,0,0,0,,5413330337554966D25122012916230185,0088000004510617F600  7781949F4B81906ECE21A4E6AF7794C9F9F40AFBB90CE487FB42E7D3776D344FE69857DF599AAF69BC06ACE990F5F4B85D95AEAE099178FA035B0B0491DBA5224210FAD84B911935257390237ACDF0EBF7DFEF3E55E67B46A6451F523581194A9C5C6F6FF57E3887E6AE8ABE381811BB8FA8DC192166306BE76DB9D66EC2BBCA6C51A88260BA87C207B34B90DBF5E29C51DE588F35014F,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,52,85,11,216,30,0,0,0,0,,5413330337554966D25122012916230185,0088000004550BD81E00  7781949F4B81900AA312D75D378AEDCA6A8B590578AEE9B248086757C3AC8949A544D0119E2F31767D92EAB15A71FE44DD4A820FEE80242CD5DFAB162382E3A5A755619992ED3AA506CB6BA0A99224832D92576B59CB09DF07D7B2D29A1106646441E038BE3CF556A23B84D6CD94B2177EED9DD7B2E24F2152D6040877DFDCD2548AAA08CD167B10A9A255517C5E1C72D1706765E42E3F,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,53,222,201,239,145,0,0,0,0,,5413330337554966D25122012916230185,0088000004DEC9EF9100  7781949F4B819095B346BAA729687D2748C6148032F4D5684E889BBD3DCAB847FBFB79309708A01A679BD6B1B81F1323EA83A23150BF6333296BEB4124327084C7AC1868CCA58B30D08DF2C5E42C25266E65A89093AAAD403DDEC503EC5D4D994F4E34E143169019870A08F50B1ABF6890D10FA7377A0FEACAF587D35CFF0F3FA31BAF405CCF764370C3F9DD9D4EC8A73D959D42445419,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,54,225,205,177,185,0,0,0,0,,5413330337554966D25122012916230185,0088000004E1CDB1B900  7781949F4B8190014EAA9848A035B69CF2486C35757CEF51D6C7B66778FA23631D896F017096B875FF4E882432CE39F74F5023F03C4C49AE489D23D93C13851D18AEE9091BA32CC8EBFC067F92E86354FDD3C9063962ADB620DFD5A5534432771D12942DA58A71E61D3B87377542CA33B5ED1971C18E9088EBDAD5957DBFCAC9E0C29186C3FE838B9602648BFEFDA27F3A8E95113AC08B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,55,60,245,87,26,0,0,0,0,,5413330337554966D25122012916230185,00880000043CF5571A00  7781949F4B8190C2B5B1B5905984A0F406B6F417FDE94C85A5A58213FE4DFB0C9B2DC71BB18ED3B08D2A01632A3308D727918AEEAD460E3A5824C1535034A0184F8793E9051A09B56DE2D47BA0439478455AD3F29947185E81DEDFDCF5A1F35389B07B3A2341DB3CA6ABC6CCC16C44C6AE84997A06FEB4FBE774CC7DD278B5CDB7EAB5857C49723877A13E7533957DE4CA649144BD45F5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,56,64,249,24,67,0,0,0,0,,5413330337554966D25122012916230185,008800000440F9184300  7781949F4B81909D997A62C9727BD69BC8F142FD6A6755747F68DCBCF024DCEA32291848A57288072A85CAD2CEDB383379A8EB4B94C4DAE23C13E2E8AAA23EE2C10662B51DD669036C9A4D7B9104CA28C5341C6FB807514C2F8C6050541C92F074B6BDA39ED2461091484971723912FC082849A678348101D17C7A0A14B2A718166D5AA7D4AA7B953514A073C42F6E190BE97D2F339F55,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,57,129,236,43,233,0,0,0,0,,5413330337554966D25122012916230185,008800000481EC2BE900  7781949F4B8190AB0339D76C7F5368319A80A3FBC07E083D88D8B07C3EAAEF44B6465B6E5C68E5A9843B9EB5E679273F79B1D83D1984BFABC649BEF8A264EA0C8FC694E081D9C5672766DEFCFD0D1D425888D87E924505876FD65C28E174110C5F0FE4D629CFE000723E2DD5BFDE1AF9249A39283844EEF62DE865FA6FDA254BA04F11548A320D21FFC17E612DE3DF7739999723BC1647,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,58,18,98,168,50,0,0,0,0,,5413330337554966D25122012916230185,00880000041262A83200  7781949F4B819052DCCCF960BC5B8FFFC0DB32E6B904F47CAA3AEA504057A4F5B04B9C4FDEF362B1C8FDD587F628917E5718DC0C01E1208F52A8E90732589C8B7126CB53B216AF8179AD1C3FED5AFBDA588B7B8879BE9CE05F10279253956276EAD421700190F47CDC30A2CBBB7A9E605D2FCC66D63A09E4CB67C3AE3DD8230F121D46A6692BE9590764D9ACCFDD5FABD414E8C376B427,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,59,113,141,15,187,0,0,0,0,,5413330337554966D25122012916230185,0088000004718D0FBB00  7781949F4B819068BF9D3CB626EE50606CCF431CC8ACB4A0501EAE8EDBDBD6CB207F8C68478EAFB38E682BB006766E61DC62EAF612E6F43D3D6966CC48647F41A33D77E98EA607BDD46726E36881EE11040CC9A1AA5E1DBB4EE7D4373CE92966CBE0100212F0E40D1C922DA9FFEE49F17F717EC8A9BF9408F3E6F3E6EC6824ADCF23C9444C2A684257AA3DEC90E05AC1D4C30283098279,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,60,250,75,38,46,0,0,0,0,,5413330337554966D25122012916230185,0088000004FA4B262E00  7781949F4B81904165D03562E9A78AEAE617092F7F64FF92B9ABAE40045BB8030B0BB45912E8EBF8AD7BF758B0E8531362F6D553904DFB51100F0D78452C53F467C0B380608B58E4786F0A4D7BE90CA6EE7E6AE65BA2A526BDDBD4F669E2D6D28CBAA801314B8421735DD790B66EC72C9C03DA1AC9FDC437F14A2E8FB70A5F3D063E35E58F04818A2A63E6D341A925F38F9D451F3B107B,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,61,182,132,227,138,0,0,0,0,,5413330337554966D25122012916230185,0088000004B684E38A00  7781949F4B819015644BE6B81D6BEC279145B5AF15D2A29257419310C4F27E2F5C53CCF7C29353F78899E7F55E25E278D6C506145FD5D89C37B40D68A881043A55A164451ACA45DCEB99F215561599DE61319192374906E3A4D89990A28545577FE9D60453B6B40ED2D8D1CF6A353215C81D3F162C4C3B242B9856FB37AC03452DF2D8964844D0AD46F79F10B52D764359F230C41CFE24,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,62,200,1,17,111,0,0,0,0,,5413330337554966D25122012916230185,0088000004C801116F00  7781949F4B81906FEC063999CBD42AD3AA7CCF4A235126E4C33DC90D9C388502068E50065E69E22EAD3E80D568BF37F216BB385C1D976B2FBA1B7C8FBCA45C6077A1F961B708B83C3644638BD66D8FFAE8E05F0F9D0A80E616550A259A95A5243E9814828FC171AD73A3210E998A341D7E3CC14EAF1B2BB8213282ED7B8E3315BCAFA018EC731182454E51DCCBFACB8005FAB443F185B7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,63,157,110,98,134,0,0,0,0,,5413330337554966D25122012916230185,00880000049D6E628600  7781949F4B8190B009F3E69AC5491E0D430C9BC82FB63F67AF4E924370E76C91C92ABC0E51B42EEC0C7F54D0137E9078FEF740E33F00033951187B02A6F29DE4DD382ECE3539CFC4D8DEAC1454C1AC3CAFDF072131A267BCAC4DB15C1A87BBBCC43705570CD5EF3409EB6C019D49006601F7BE531A959727CA0128472E796725D42200D0EA428CDA8D2EB9FC9CAD159639F38FA81466A4,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,64,46,228,223,207,0,0,0,0,,5413330337554966D25122012916230185,00880000042EE4DFCF00  7781949F4B8190AF6654340AFCF1E6947F305F8EF192DBF7490065B03AEC0034AA536022248885F8754D62FFFD264964B0FCEE312E7591AADB2E4E83BF2B6E598F5D1215647AD730E695D6C0FF19EE1D8FD3280EAF7D66ADD978862B52A0DDC9A29145BA63679C405C4DC5CCCB93CC52AF1D7E0E935A530C942B29C463289D76F1C824B1FE01ED7233BE909CFB7E3D0E27B53907F0B3BB,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,65,64,97,13,180,0,0,0,0,,5413330337554966D25122012916230185,008800000440610DB400  7781949F4B81902CEEE26E72FC679FFF57BEFBC19DA6EACFC018EDAFC4D53FE5E04D08A5A8E4DB62B0F9F7F889B19D54DBA496ED3EE5A0A99CAA10C4077AE8EC148574A83DEE78E7E42487F8CD143C6588AE36EBCB9DAC3EE5E098523217FEE99B97259B01338A75A1373855FAF2AFC620519160949B59E9A054E5BD544237C48C06CA7327C49451F48DB05CC75774B15E73A8A8EBB58C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,66,137,11,133,48,0,0,0,0,,5413330337554966D25122012916230185,0088000004890B853000  7781949F4B8190698EB8D215C87E078783C34DB25C8D3C4533D76C2077614A1C88799EF22BB1618512EB1925BB1137EADC34E938AA045F9D94E5988B06ECA858485511E901C3E6680C5C8BBE662E45FF798CD7BEA8D7BC2AAD17E38FCCFB7F5711A898951CA0A8D566DE5F5E8C7DC34251E73F7E20A61C4403922732072EE50F5903EB5AF8F9BEAC5FB7B66AB809A616EB8B34B61E59D0,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,67,140,15,70,89,0,0,0,0,,5413330337554966D25122012916230185,00880000048C0F465900  7781949F4B81902334F4D48B2196B640F6A0A8AD6AB22FF14ACDBDB34FB6C210A856EE09BAB555818F42C7FD4B1FE29B199EDE4C810A09345F54D60B366AA6E18FEC66B1ED882F5B7FF7B80BCA96E96D1279B0D0985106111DB174D357AC3E10876927C8532DF8952612D7C72443C36B260779CCD912BA4F5B846051B4DAB5B285B93DB0BB8207476AB013C51794C43D4AF899502B4D22,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,68,206,2,89,254,0,0,0,0,,5413330337554966D25122012916230185,0088000004CE0259FE00  7781949F4B81905B1D10B6B0B1D20C6E7C45851ECAE8A5CFEDD0A8C01A9DFC281D2B857396241F0D94BFB884FD8C157A5179FCB2D0AD867A773E57438BDD058269DC6A2ED33043C419933F0C709D7428CDE7E2728E8707209B66C70F8853E1D9A7ED7392FFD446A546CCCFCA66F00D86AA533C32DA4D6C43C901D301F7ADD1BE8FF508754B188A2D95D18E991684AF6F82ED3C98EB4DB3,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,69,94,120,214,71,0,0,0,0,,5413330337554966D25122012916230185,00880000045E78D64700  7781949F4B81906EBFDAA1BEC704D69BB7B905F11464003CD96FC529BEF79407DE3E3FC6B0B1B6C2E9E8987A84D4190A0266345A405D29EBF4BC72354BB86CA3CF0031B6EAEF0F3DAAE23452F22979B9773FD425D4173D6F17C8B4EBB5BB4CB101F0A36B064D378ADCABFBDB10BA2EDF7DA9EF75ADFF5FCC5FF2EA8649EABBDEA4B2342E60F8202010E77C7FD947DB421045CE8A5E18C3,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,70,112,245,4,44,0,0,0,0,,5413330337554966D25122012916230185,008800000470F5042C00  7781949F4B8190640E8876FCEFC24D725190FC3F2ADF8429E6AEEEA8F1F27B60BAD9ECF7530F01ABC1AF00BF2CCF3BEDF975812BE2DC86CBAC984154DE69F628D1509328D95B897748D9669F369BDFE964928CF4D8B940D61E8A5D9DC0F280BFEA6ECE14BF1D540C24AC04D4444E35F7006D6B6D9215F7A7E841C91A4F4D30A025DFD43CA2CFA646E11A855BB2CA604140A58A4B2600D5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,71,44,46,193,136,0,0,0,0,,5413330337554966D25122012916230185,00880000042C2EC18800  7781949F4B819054D72E9262D8DF64B16EA1F3AD38F2D65FC62562A2E6F661FF4B9DD24CDBCC2FB6EBAE36E61414A39DB3C059672838B7284A03C01B0D286052F09C3130EAF12D2B91AE387E40DE759349025175CBC6B09EF77DD0ED751A7DF161D15F7F6ADE05CAD42CF6B54B141E1FEE34D9D2C07A32CA0A51D2644340164223B283AC6918FF68B10A4BCB40C8BB018974AD6A64185C,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,72,143,12,205,192,0,0,0,0,,5413330337554966D25122012916230185,00880000048F0CCDC000  7781949F4B81903FBE1C21BC252D90A74CDCCC1960ACAAFD87F0C76771337CF0A2E3FCE2152FC4217CA4C349658C082FD1F0F30A0BCAE248E3D0C35A560BA5C5CBE4A16264043F3931D3873D000DE1E4475A19832B8F93C34C0A3B61583E041C44147446FDA5262A42B8AD07B9A97820F24EF9602867D33CE0DBC8743E4582079AC814330601ABD06393DB2EE3AF8BEB4E0BFED3ADA51D,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,73,89,190,246,216,0,0,0,0,,5413330337554966D25122012916230185,008800000459BEF6D800  7781949F4B8190B68B868570D414CD7A3FF3EB2AB58B6183AD1CCF8685AACCBCEC5854669DCF66977988EDFA36DE9CE0BB986308B746349E902CA4048B760AC0AA813E899AC1B3F7311AAE4AFA46CE2DB68B6922D40D46EB134B6B51F185D70DC9632A530F11D4655251DD3917F403C2F9884CE72B18F3F5E8686532A7DAECD695F70D1E3FB6797DC896DFDDF045F00A4C409320F23BD5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,74,234,51,115,33,0,0,0,0,,5413330337554966D25122012916230185,0088000004EA33732100  7781949F4B8190354945FDF45C6AA3BFE7FDECF8D32D3306060B1516ED8D73803E2A4EFB0258FC22B77BA46A23D352C3DB0B48E875A8B5BA668C220E5E590E95FC1EF673F490E43CA2941EEAB364D56462C0D869BF9D17A0273A4D9940605EB85A15AEBD2482CB8E239CC24D81C7E055D34EB8FD0341CD2DC58F72AFF6500D4DD5AF889BD14DDD867CD2EE1D1C387F62E528B8956D3662,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,75,237,56,52,73,0,0,0,0,,5413330337554966D25122012916230185,0088000004ED38344900  7781949F4B819039128206692DDE7378A9FFFB1D7F3B6AB436ACE86C28D6A7E0A51F0B8D3C537768E17AA8A545E383ED50DD8284FC1D784345D446A8CE25E71CF24938938C4D3AD7DB7A56D2426101D12DD6E0737281ABE5656D03D6910AC10186B4493852DF89CB2843620DED76183325AA9E5DCDB110872561456699EC216D227BE4FCED8433DDC24E2E61E93DF238592E138110A68A,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,76,210,29,242,29,0,0,0,0,,5413330337554966D25122012916230185,0088000004D21DF21D00  7781949F4B81904CA7B984EC66B6AAB8E6B1D5DEF87A80AD5E10B6BD23DE84F05869BFD9A533FF2893B32DE1907351A44229D82C162950889E7513B35BD391C38B79F9969CDE5C65C600B28D4A591538FFD123394983E773656B4D054F74CD12F6D679A6059849E6C2FB1D0046575F0610DBCDF9AF9460D4529FE6783B19CA1BA50EAA5C52704853BFD89424F056C9D8EFD40F04A02C94,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,77,141,86,174,121,0,0,0,0,,5413330337554966D25122012916230185,00880000048D56AE7900  7781949F4B8190B233987294848BB9BC9D39AED35B71E3DEA657E5CD3AF475DC969390FB8DDC1154F3EDDEB078035426BBBC2D4145C930432A29507BE7E9D5AC72D075C4BA988FC336708A71BE69AB3DCE882CAFB2EBD2333BBA41901DB7983B5E94B9A30332CF0EF75405C158C40538E93531E77C09B63D92EE3D9C983FD51DBDA3234CEBE52CB9A019490AEA5ECD8869B3215453FB57,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,78,145,90,112,162,0,0,0,0,,5413330337554966D25122012916230185,0088000004915A70A200  7781949F4B8190101965943E218D51F27B20462F16E031B691382BEBC6A8902DAD4ADE335292F72823F4CD9EE248B36D1BD668A7A2F5375903E0D7480731147C80C72D1ECA1E6C966F9264BC0208E9A01A951573E84B140D205A91884FAE6AB038EB04EE3FA200CDE1CE9FDC283C8F8621DE0786C74EB26723464F70208BE56411C025567B46AFA53C3A446BFCDB71B3CC8D0025D5A2F5,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,79,26,25,135,20,0,0,0,0,,5413330337554966D25122012916230185,00880000041A19871400  7781949F4B81900CFCFC83A0EB0EB378FD8F43E27A7A8811EF26AB60811C403C2CD7CA573178C245EE0007515F5280A2359E28F31D2E427368FF31F553185FEAB3BA2BBAEE6BBB11C731E07CC1DD3123643F1BFA14D1D164C893592B17B4626F72290BD88976DF5AA0BFE4B67978E8CA6AD27B3E3F25D379BD3E722DA1AF02410594ECFFB05EAC79516C012F3C681D1990049DD6A62868,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,80,117,64,45,117,0,0,0,0,,5413330337554966D25122012916230185,008800000475402D7500  7781949F4B81904398A387DB239262FF0F3A3172F1CEE0F590FBDF91487EE7C06A29C73E73CE2DA400BB3716291EEA4777E87D996B7A00F1EF7E42FDDCEC1FA06BF3D03E9EAF822DFB7A5BD7D7D5B0981A5D4E1D89AD4657CEAAB591CB8574AAFC2C53A5DE18160B64D1ED0A09340BCDAC2B233CE248072D11644F7E914E7379CE8C9B5C34E77CB65BEABCC7E1105BCBB001985F83B2C7,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,81,6,181,170,190,0,0,0,0,,5413330337554966D25122012916230185,008800000406B5AABE00  7781949F4B81907B018618FE7212FFE32BA0715274C6E438A7B395398D15939742773ACA31BC525065CA319C63D5B200F95111ECB926F6954EA2DEC74900E426C5FA550969A6C01334331DCBDD3C73241F07BE0C9B900A59E17E1135C29C4A06F42E2D9507F5237197DFB39FC41D2D62D969129C0659FD0880B30EF4E00734301AD5596D347F7858C90C9463A8F1760C747C8000757087,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,82,194,239,103,26,0,0,0,0,,5413330337554966D25122012916230185,0088000004C2EF671A00  7781949F4B8190B99902BA97A0037DBE818134376E7189F1AD295C3638783E3F16233B3712AD297839AFA1498C761E8931A633C369686A05CB069F99348E2A03DEF915CDF0FDF41E73FD63CF9D6389549CF0182A84108CAB303E8A16B15087480EABF4D6F7880547BDCA5944AB7D68ED79895E6C2CCB77A8D2D3115A46FAEF1BFB7ECD8BEC946D706B36978A2BF90C898974488A433D57,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,83,75,173,126,140,0,0,0,0,,5413330337554966D25122012916230185,00880000044BAD7E8C00  7781949F4B819036E230774820942BB0E5F2C87D8FC5505A558953499649DDA229F9A7C75989741CABA8BE922309F1EFEAC465A1BFCE8865F7DF34EB6E9C710DFDFBAA39E5BC697BE62BDBFB223480A431754BCA5D387293A25F26FF5B44A01C4F0D3D8A4194638BB498A82FE4D9D62A71B17BBBF98BA914557066A6938CB2DE147A0C49E5ADFF9BB6A2E8B5FCD898D900BB9D4704B291,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,84,78,177,63,181,0,0,0,0,,5413330337554966D25122012916230185,00880000044EB13FB500  7781949F4B81906D36864B1C9BBF34D32C2CC935D5DCCEF22278D8B238CF932841079A0EF17D686C0F3D642AC697EC7CD0E157CE34A347C859B3E27AC5734D7B66B9EF9B958A210A7B3085791D789A7D999D6CF64B9B542227C7B694CB37AC9F9DBAE98E4AE7C4296DC8268D89CBF6A888F4B71E3EB7F1D639D0038F15BAF9AFC476874BFD6054B81FF4764EEC62CBDA2B0FECF6839309,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,85,223,39,188,254,0,0,0,0,,5413330337554966D25122012916230185,0088000004DF27BCFE00  7781949F4B81907B67961C540FE5F52209CC07914D9B006DFAD73230FA168DF2AC478C158643694A2C4616D663D269FA4C9451D3FB91CD8C795CB562D923EEF7EB6C8A0BC3BF853B1CD1AD8B9F66E1F447A7EF8E1E430A37305CCC820FCD3BA619099CBF76455C6E0889F6BE76FE9BB6969BAD36FBC5E45D701481638D57769DF3B57C4C84BC5623FB1721845F31854A3D82687A0764A1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,86,93,41,172,113,0,0,0,0,,5413330337554966D25122012916230185,00880000045D29AC7100  7781949F4B81907E75E8197783B8F3C78B7E6167762764336471092E92429C786DB4335B8C6B73880119EBDE120117C2526D6BA71147EC99999828E4D05641A9BEEA50FBEAC6D68CB16B361F021CC4D7999772CD38883952526CB0C1A766E5138E83ECDC6FE64E706EA22BC785EBA45BF068AC1D1072A2DFEE9D20CF69CFA0B22315B34D365436C793E3320196E58743515096EA481FE8,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,87,237,159,41,186,0,0,0,0,,5413330337554966D25122012916230185,0088000004ED9F29BA00  7781949F4B81905969AB45D0F69D5504E60E91B665A9521CB546D48BDD0F203834E99AC1CAB809BBC7867F29145C2B07860A8B1D3F7652DF4AB151B069B118B743D49381F79324B938C263140B4EA42D9F8C13D6122F2BEF7AD57EC0255BD9B18BC485DDC7CA41752C3D1B0044EA5A714CBBCEBFE453820C4147A400EF328B7C7B0F678B861A818E2D10A15DD7A268281D7F96811DBBF1,,,,,
I:\freelance\SCA-Smartcard-Pipeline-3\Input1\Mastercard\traces_data_rsa_1000T_1.csv,88,169,216,230,22,0,0,0,0,,5413330337554966D25122012916230185,0088000004A9D8E61600  7781949F4B81900578C66FB751B07E4C12D67D03791A55A868F4B60FCA9CA4AFDC247C3BFD62C1A8F512107140C3CAA4262E61579F5C78FB25BDEFA6A041D774391DA84CEDF676BAA7692F4C7052EC518B78F2476C4C1DCBF025BD8FAB3E493F2BF6D6F95DFE187F75D4D6997131CCD4C75EF832BA1536F85155C35EBE8349C1F648DCB6A4527FB9A47C2F085F8E5012C3758FF33A4F05,,,,,
